t,y,is_changepoint
0,20.001230153357483,0
1,20.951376498608727,0
2,21.019957370150387,0
3,21.022825323068176,0
4,22.04532921482828,0
5,22.052160590047137,0
6,23.595677508530176,0
7,25.30698194701071,0
8,23.83792050037086,0
9,23.998922762736495,0
10,25.31947118163054,0
11,25.314111315029113,0
12,25.1054142489979,0
13,24.026756262160845,0
14,24.800377308982068,0
15,25.31470085701472,0
16,22.985912471637114,0
17,23.509150940415957,0
18,21.634311166131894,0
19,21.75426940525863,0
20,20.658264962208268,0
21,21.678326030750767,0
22,20.026648744068904,0
23,20.92389531992196,0
24,20.156751086624226,0
25,19.16043809426979,0
26,16.189145063666885,0
27,17.547889942327913,0
28,17.451499054598926,0
29,17.069501840959706,0
30,14.934330328561872,0
31,15.555480022509897,0
32,14.691353903021168,0
33,14.571765098017966,0
34,16.231269491940736,0
35,14.235241017799053,0
36,14.96747829505448,0
37,15.927165560514121,0
38,14.586770435811356,0
39,15.268900387859407,0
40,15.780337124327287,0
41,16.097015072798882,0
42,15.23941026764957,0
43,17.032333085333402,0
44,18.858823421741533,0
45,16.53943816004607,0
46,19.56528746250899,0
47,19.466723064596323,0
48,19.35852960589278,0
49,22.65304750744268,0
50,22.05635493759732,0
51,20.714128259720223,0
52,22.574516228771465,0
53,23.620496728713785,0
54,23.34675178058199,0
55,24.64967696865138,0
56,24.263609698772775,0
57,25.286645223390757,0
58,26.268151723101493,0
59,24.281562055863397,0
60,25.20313861038961,0
61,24.493916730330636,0
62,24.956897542671175,0
63,23.432203134706295,0
64,23.75082542241952,0
65,23.77057072865168,0
66,24.43429777803314,0
67,24.18902915249774,0
68,21.176472207515744,0
69,21.118774795838405,0
70,21.940998648086026,0
71,18.66021117692576,0
72,19.536830135047637,0
73,19.25008211322966,0
74,19.96291975177422,0
75,18.775986738745306,0
76,17.172786579777807,0
77,16.58761696085644,0
78,16.21427069354934,0
79,17.556762698999986,0
80,15.241848038504939,0
81,15.076921949078839,0
82,15.522959935839927,0
83,14.922005248044492,0
84,14.802715772034277,0
85,13.928708549979893,0
86,15.15884940051611,0
87,14.937021114469143,0
88,16.836000757268028,0
89,16.686321801244986,0
90,16.44032248105733,0
91,17.62457387822374,0
92,17.160130448286843,0
93,19.138709196601493,0
94,18.700505213815767,0
95,19.93075139308016,0
96,18.709106754676508,0
97,20.99931100997868,0
98,19.605891108146057,0
99,19.878088216885516,0
100,22.195523122288566,0
101,22.143879537445006,0
102,23.699586701644957,0
103,26.211523327942224,0
104,23.498403837510114,0
105,23.99545407611253,0
106,25.03503307751004,0
107,25.450237598281408,0
108,24.82359393409424,0
109,24.751293976615834,0
110,25.532092086565886,0
111,25.139305299590333,0
112,23.296451186848508,0
113,23.887585382840335,0
114,23.57082075459422,0
115,21.989322522994488,0
116,22.759839100674363,0
117,21.05546068464891,0
118,22.26616193342965,0
119,20.845376873705337,0
120,20.08930648576906,0
121,18.75634068604347,0
122,18.587294950609706,0
123,16.088836545267505,0
124,16.36859252947695,0
125,17.319032654145154,0
126,14.335899052245118,0
127,16.879841820024982,0
128,13.923776505703904,0
129,16.137340840107836,0
130,14.324873835675335,0
131,15.821766777473409,0
132,15.1309512075848,0
133,13.505940752839459,0
134,16.419519618113114,0
135,16.822309492966177,0
136,15.604068075077603,0
137,15.759317026371507,0
138,16.30459912809662,0
139,15.981040532177646,0
140,18.598586759756916,0
141,17.54369090644435,0
142,18.654714361795726,0
143,18.55407263569669,0
144,19.3739269002798,0
145,19.374905809449086,0
146,22.55116453922698,0
147,21.759329588619444,0
148,23.465921618728803,0
149,23.057131741956862,0
150,22.841130378229842,0
151,23.640081441453912,0
152,23.769895968419288,0
153,24.627356761741343,0
154,24.454362291768383,0
155,24.65730259092725,0
156,23.621425315864087,0
157,24.15037837924793,0
158,26.483686680245775,0
159,23.948164446304716,0
160,23.276033231298698,0
161,24.304093034031215,0
162,24.942806105489275,0
163,21.5897828425624,0
164,22.29147815174875,0
165,21.281364607890556,0
166,19.533075751185198,0
167,21.38755767035864,0
168,19.97655608144516,0
169,19.418810883192346,0
170,17.953593302041803,0
171,18.541367001171476,0
172,16.960702650512687,0
173,16.813289646459637,0
174,15.356205301885764,0
175,14.81713053833564,0
176,17.005404836377835,0
177,14.873497632905087,0
178,15.46205122491046,0
179,15.008985258363577,0
180,14.558854797237816,0
181,14.534814722793726,0
182,15.800453460000242,0
183,15.078734732909655,0
184,15.518429332906507,0
185,16.055454855738297,0
186,17.640974414319256,0
187,17.636703829589543,0
188,17.882600267727994,0
189,17.52301144482131,0
190,17.323936054480935,0
191,20.296898970635034,0
192,20.96644713422087,0
193,20.511922561976917,0
194,21.835979067116106,0
195,22.694860215710843,0
196,23.331184452664974,0
197,23.96519061829006,0
198,23.079916255271606,0
199,25.481739684120893,0
200,23.08353396063649,0
201,25.48112073955008,0
202,25.3235612104761,0
203,25.830843420393553,0
204,26.879008307096736,0
205,26.441669780247704,0
206,23.68445222425602,0
207,22.930726082288583,0
208,25.147016077975987,0
209,22.95175428558025,0
210,23.52312851728522,0
211,23.883534622048803,0
212,20.856202648814417,0
213,19.803436707515967,0
214,21.553394245849844,0
215,20.697016850713567,0
216,19.754196928618086,0
217,19.38590380266998,0
218,17.845389167120132,0
219,16.57308843090244,0
220,17.333345149119673,0
221,15.984484163907007,0
222,14.820984771656155,0
223,16.5389143699371,0
224,15.608474352655637,0
225,15.787130874076384,0
226,14.181075927128722,0
227,14.384716901294293,0
228,14.000956972779834,0
229,14.156133826072898,0
230,15.365778786304062,0
231,14.59762772110862,0
232,16.025939269898082,0
233,16.372989223962044,0
234,18.489627080947358,0
235,15.563403809089582,0
236,18.38790237783504,0
237,17.997094876286116,0
238,18.691875044356387,0
239,17.89750521699312,0
240,19.53980618727532,0
241,21.395828224544207,0
242,21.2116168534953,0
243,21.99447153223672,0
244,22.20928331939945,0
245,24.198376892029884,0
246,23.514061338889228,0
247,21.766351028974114,0
248,23.638054468447695,0
249,22.65060105547618,0
250,21.578190715948804,0
251,24.427108957096742,0
252,26.333559850102723,0
253,25.004344212999648,0
254,23.65708342404036,0
255,23.678697794354015,0
256,25.46074024917221,0
257,24.124393324854637,0
258,23.5835331474948,0
259,22.990345356205566,0
260,22.53840026155535,0
261,22.71882280876926,0
262,21.846662522868673,0
263,20.868335661124764,0
264,18.95713164240998,0
265,19.858477803809475,0
266,18.021657696494916,0
267,19.180428514075025,0
268,16.22894917827588,0
269,16.818571878680828,0
270,16.457107807775994,0
271,14.708587747899697,0
272,17.391844624934283,0
273,16.841009104703122,0
274,14.706787106945573,0
275,15.814496858695472,0
276,15.378676069670211,0
277,12.429216229785691,0
278,15.420768884832246,0
279,15.31925825761031,0
280,15.753090334552336,0
281,14.956358378716635,0
282,16.195119047846838,0
283,16.777934091574096,0
284,18.68809421721233,0
285,18.421009898565565,0
286,18.70034974428472,0
287,20.87633903681069,0
288,19.444752070236344,0
289,20.26320065622485,0
290,19.477340214173545,0
291,23.482523008109048,0
292,23.464332368194405,0
293,23.960655189555304,0
294,24.204432352379687,0
295,24.076915289119828,0
296,24.545615958104516,0
297,24.36739107228913,0
298,24.626028705722394,0
299,25.011527918582747,0
300,26.51182951156378,0
301,25.512912208677132,0
302,24.771169005686485,0
303,24.040005612113042,0
304,23.695128531510544,0
305,25.569471712628662,0
306,24.04222121015985,0
307,23.111357703354248,0
308,22.15381815784728,0
309,20.80436375012494,0
310,21.227233668042707,0
311,21.526288995570468,0
312,19.607462753162533,0
313,19.120126455899186,0
314,18.484870423048438,0
315,18.19617720617272,0
316,15.906989121254401,0
317,16.720794502991296,0
318,15.610070575913195,0
319,16.91781833110644,0
320,14.899274304512947,0
321,15.957649084744265,0
322,16.694808321281425,0
323,14.729179431849323,0
324,14.398423747876533,0
325,15.234207952257036,0
326,15.168341840945628,0
327,14.386985990103858,0
328,16.13079239679117,0
329,18.04874935201922,0
330,16.206354098801516,0
331,16.753316658891723,0
332,16.455067976430925,0
333,18.405671289861097,0
334,17.458928549779788,0
335,18.24043801454823,0
336,21.27966727184378,0
337,19.74717790170559,0
338,22.37545279484394,0
339,23.437775165608244,0
340,22.75932645747675,0
341,23.597198547894394,0
342,25.4877848496195,0
343,23.77003829939046,0
344,23.73712122198057,0
345,23.266166597773495,0
346,24.871336211791686,0
347,26.43636851778736,0
348,25.959595381400867,0
