t,y,is_changepoint
0,20.18905338179353,0
1,20.12988251961951,0
2,20.88103168212071,0
3,19.471949779185593,0
4,24.299707382720904,0
5,24.18797301708083,0
6,23.210111069064915,0
7,24.74057328818384,0
8,24.61133768871984,0
9,24.06557482613238,0
10,25.807196582571375,0
11,24.646667760209898,0
12,24.671176095942037,0
13,24.16507755151015,0
14,25.284587202686197,0
15,24.520199610839047,0
16,24.875415732886875,0
17,23.35958100158554,0
18,23.662361753044607,0
19,22.151533101613815,0
20,23.341464972370144,0
21,22.101452248806137,0
22,21.624666233647933,0
23,21.063134874070524,0
24,18.989242499846664,0
25,20.13055003504382,0
26,20.762607592829767,0
27,16.448140334939026,0
28,15.770588532845519,0
29,15.451361441092079,0
30,17.305924987521266,0
31,16.161948956017895,0
32,16.748215421817104,0
33,16.103033209751064,0
34,15.38094268092994,0
35,15.32681383838132,0
36,14.830239502276864,0
37,15.911235904342456,0
38,14.040654906773902,0
39,14.95874351126525,0
40,15.912811834176543,0
41,17.834654156993153,0
42,15.700001978346863,0
43,15.877132395819453,0
44,16.936712801495958,0
45,19.055855039312718,0
46,18.470899267595566,0
47,20.6717160581367,0
48,18.127470482393974,0
49,21.781154103000734,0
50,22.328961465442145,0
51,20.49475147202396,0
52,22.653581886535957,0
53,24.259564780238136,0
54,23.62345294824226,0
55,24.966468123607957,0
56,26.705013932239336,0
57,24.893329917148762,0
58,24.549246817502404,0
59,24.186172147049522,0
60,25.648064601544487,0
61,24.760494240511328,0
62,24.650882760651275,0
63,24.5141378841414,0
64,24.97999667150769,0
65,22.900427089291263,0
66,22.005657415262178,0
67,20.609930447894666,0
68,23.698670899390077,0
69,21.98721052140872,0
70,22.80421463863495,0
71,20.643674662989856,0
72,19.257844544800825,0
73,19.825298337699405,0
74,18.629316361550202,0
75,16.83239617620092,0
76,16.61493341854923,0
77,18.722972172440986,0
78,16.81881668939079,0
79,16.449619833574005,0
80,15.393321262756794,0
81,14.690882773677476,0
82,16.062026684125595,0
83,14.938149240457255,0
84,14.24089188825207,0
85,14.9086471737814,0
86,14.264764851832306,0
87,15.570648176034675,0
88,16.799100611146844,0
89,15.197148132400578,0
90,17.893010099238047,0
91,16.288572906294938,0
92,17.65341216272393,0
93,17.250196312870358,0
94,18.48366960813306,0
95,19.394773451393874,0
96,19.56531505382657,0
97,19.949743065527745,0
98,20.61620903484894,0
99,21.09225721257459,0
100,20.929920007075573,0
101,22.780837533966142,0
102,23.936692115542872,0
103,24.875168626548923,0
104,24.9772297474683,0
105,27.07673418489886,0
106,25.14831076652318,0
107,24.500890412937032,0
108,26.87163463701607,0
109,23.91000621327497,0
110,25.798106740967558,0
111,23.664252892831747,0
112,24.6842386765237,0
113,21.99836994921831,0
114,24.434807613583352,0
115,22.88555952977203,0
116,21.53231852827579,0
117,23.591836200587615,0
118,22.059449909278726,0
119,20.69843879687964,0
120,19.254556611209882,0
121,19.30400644873799,0
122,18.541976011532206,0
123,18.811359331715654,0
124,18.2980751811598,0
125,16.288436475193667,0
126,15.915095533310211,0
127,15.50116797076521,0
128,14.32055573481991,0
129,14.789027454552354,0
130,15.077962803348266,0
131,15.733727637736589,0
132,16.32037948936678,0
133,14.234429815571616,0
134,15.72134740043596,0
135,14.936145511738022,0
136,17.745060757393198,0
137,15.984509753918124,0
138,16.96659306447587,0
139,16.02003070181856,0
140,16.689310535700557,0
141,18.288278139045175,0
142,18.321850323991278,0
143,19.70065763147028,0
144,18.438175880714255,0
145,21.314635931249196,0
146,20.394614867732855,0
147,23.635840558191752,0
148,22.21153275793202,0
149,24.141072181929562,0
150,22.140550583069718,0
151,24.395712945971056,0
152,23.442097368127598,0
153,24.132508593870497,0
154,24.854225513636592,0
155,24.64014933993443,0
156,25.264255625146482,0
157,25.704879735675256,0
158,25.482411270535202,0
159,24.53191617966298,0
160,22.96669650893784,0
161,23.162120594947353,0
162,23.33977769745498,0
163,20.921981172441622,0
164,23.252080589220796,0
165,21.67377896949644,0
166,21.042775926905716,0
167,21.601007171737336,0
168,20.667910506249427,0
169,19.56837000522226,0
170,17.70457118725393,0
171,18.397004414460966,0
172,17.846177538556734,0
173,16.071419521189153,0
174,17.5077779392627,0
175,16.541120480750415,0
176,13.700248614561582,0
177,15.502551787113857,0
178,13.905672874581118,0
179,16.17909084138781,0
180,15.807027957542584,0
181,13.939184943067604,0
182,14.2854981689071,0
183,15.482455622187516,0
184,15.431062162919305,0
185,17.558436378717087,0
186,17.205439911246433,0
187,16.673765607684707,0
188,18.077395933676396,0
189,16.05430353166115,0
190,19.015769461904256,0
191,20.213776097901597,0
192,19.82104748892407,0
193,19.9424167697927,0
194,21.859928678886156,0
195,23.872031889440905,0
196,22.7048689341867,0
197,21.92312948187833,0
198,24.981338693852187,0
199,22.088219221067813,0
200,24.833331874253975,0
201,24.037443013395894,0
202,25.76022756253445,0
203,24.10774993904603,0
204,26.323847805852772,0
205,25.257497397289516,0
206,23.10278850000557,0
207,22.645584634351657,0
208,24.01403150625723,0
209,25.260978329866767,0
210,23.662563941176114,0
211,23.110927847547412,0
212,22.26409616633234,0
213,22.651317331753454,0
214,21.67142202220751,0
215,20.93297683474254,0
216,19.0152770586421,0
217,20.53522234725674,0
218,20.068985187212803,0
219,16.78522931794956,0
220,19.80149513284495,0
221,17.678699444709896,0
222,15.976460097685791,0
223,14.128877392400291,0
224,16.326719399108104,0
225,15.938113710842895,0
226,14.574739044224533,0
227,13.252222426146528,0
228,16.12447675788419,0
229,14.454456740037257,0
230,14.698625793314996,0
231,18.22624741195309,0
232,17.79784517802759,0
233,16.98697003003693,0
234,16.00904507020144,0
235,17.605654128934823,0
236,15.218530222712147,0
237,18.19311553975206,0
238,17.94608649270507,0
239,18.06176389523507,0
240,18.417195535762097,0
241,21.177772558975374,0
242,21.383395598826013,0
243,22.073140825825604,0
244,23.342376055256583,0
245,22.19772337637823,0
246,22.29994945146381,0
247,22.190401316537933,0
248,23.994930444995493,0
249,25.379553871108907,0
250,24.68020560616929,0
251,25.598352497220787,0
252,23.818946286395185,0
253,24.48810297499734,0
254,24.063692450063996,0
255,23.371019852320746,0
256,26.18960055618311,0
257,24.818907473723975,0
258,22.773733353655604,0
259,22.277789936853853,0
260,22.44280314619482,0
261,20.47136325905689,0
262,21.729922391397036,0
263,19.35839218593699,0
264,19.629567025129084,0
265,18.322546414771782,0
266,18.226056484752583,0
267,16.75542565760956,0
268,15.927177972973668,0
269,15.990051977229557,0
270,15.784456236397263,0
271,15.738343868841206,0
272,15.738856613218656,0
273,16.907498447289964,0
274,15.982622699116574,0
275,14.789876491444524,0
276,15.725918334736924,0
277,14.353878428590098,0
278,16.6188622551716,0
279,15.930079299884467,0
280,14.314033646406257,0
281,16.788618822017494,0
282,17.280558446685024,0
283,14.270597565303959,0
284,16.751905045748877,0
285,17.612760318556088,0
286,16.777392522687155,0
287,18.28019154658713,0
288,19.05164181180715,0
289,21.15972676646598,0
290,21.594558403243116,0
291,24.53959099044403,0
292,22.10574059661586,0
293,24.197038138884725,0
294,23.614380381313314,0
295,24.237692480426926,0
296,23.170497201636007,0
297,22.708497884613987,0
298,24.062480905628135,0
299,25.71939287858236,0
300,26.582805612025467,0
301,25.561215357734337,0
302,25.327910041288547,0
303,23.780630808582078,0
304,25.864420864238138,0
305,25.310573021853028,0
306,23.004701418763606,0
307,22.99743647584972,0
308,21.503948076535217,0
309,23.380624047209345,0
310,21.70044939454242,0
311,20.557566291939896,0
312,20.406900000422922,0
313,19.78799132926827,0
314,18.294408071084558,0
315,16.845017652431604,0
316,16.21625463128511,0
317,15.217826341844884,0
318,16.925719114564096,0
319,18.25177513717784,0
320,13.970803683441257,0
321,15.518889796268459,0
322,15.58135481116075,0
323,14.058150015869451,0
324,15.20442580206739,0
325,13.945838794212564,0
326,16.370772987542782,0
327,14.786353281132003,0
328,15.770433364569053,0
329,16.71747488353835,0
330,16.034646724874925,0
331,15.164962032115342,0
332,16.968744341064568,0
333,18.84957810582096,0
334,18.621372117193992,0
335,19.57715822286367,0
336,18.91959819309504,0
337,20.795853871915778,0
338,22.022262215431418,0
339,21.949865182316053,0
340,24.408014590320125,0
341,22.83601356678303,0
342,22.494183669595387,0
343,22.34910745911007,0
344,25.482132910114867,0
345,24.560379418759943,0
346,25.84125091130778,0
347,25.41489322564114,0
348,26.625084290575796,0
349,26.223331669630188,0
350,24.452074569277016,0
351,24.89328256347063,0
352,25.415499011595262,0
353,22.730691557400828,0
354,24.986429880993533,0
355,24.25580048735585,0
356,23.482925863311443,0
357,21.71248500090847,0
358,21.596236265255538,0
359,19.535391720198067,0
360,20.057954173835448,0
361,18.759989517460358,0
362,18.792468739829825,0
363,17.591956575373572,0
364,17.78380351191923,0
365,18.135525031291365,0
366,15.154862910152614,0
367,16.958624174067722,0
368,13.678060411560317,0
369,13.21956898691642,0
370,15.051002192156572,0
371,15.049505074770053,0
372,15.44280085364586,0
373,13.395390422963503,0
374,15.110432225809507,0
375,15.507127034671184,0
376,16.925077964248977,0
377,15.929393713037241,0
378,16.99345784238872,0
379,15.978767304627857,0
380,17.312445366199917,0
381,17.641047517036025,0
382,19.409209153148957,0
383,18.358549761556496,0
384,19.165677542869975,0
385,21.228619129647228,0
386,23.08353188766891,0
387,22.296120492354998,0
388,22.803560293428408,0
389,22.69766475145567,0
390,24.623959134828073,0
391,24.50668365811299,0
392,26.063319738283454,0
393,24.950109172901342,0
394,23.88095221366763,0
395,24.38728280604629,0
396,24.01259544691442,0
397,23.70640341395869,0
398,26.093346557977036,0
399,25.42673457065469,0
400,23.09148264311304,0
401,25.74808738434654,0
402,23.780094632098848,0
403,22.086915156443254,0
404,22.88622194143967,0
405,21.844222906470538,0
406,20.52144047135604,0
407,18.70969666867761,0
408,20.03671990442456,0
409,19.63936488680116,0
410,16.126827393954635,0
411,18.641490167337814,0
412,18.117633315273633,0
413,16.486397247555615,0
414,16.576589148978726,0
415,15.752575136254892,0
416,14.832770415174574,0
417,15.02054735695445,0
418,16.521974703229418,0
419,13.592158605700282,0
420,15.237192280759995,0
421,15.2268934487452,0
422,14.462740564507873,0
423,14.940263131831953,0
424,14.269459577234066,0
425,15.181271109018377,0
426,16.479417924054403,0
427,17.28290875833774,0
428,16.601623197663304,0
429,21.14292528675112,0
430,18.135560224726834,0
431,19.47469904298835,0
432,19.769419918863377,0
433,20.252851176449578,0
434,22.595164148480475,0
435,21.434605781065798,0
436,23.83438881486546,0
437,24.18562342748883,0
438,22.48986874333118,0
439,25.00226019543107,0
440,23.67974893372026,0
441,27.35585638841887,0
442,24.443798764157503,0
443,24.016298072665357,0
444,23.08892372937812,0
445,23.664179144962375,0
446,24.24898021932978,0
447,23.62136985954948,0
448,23.101440122767865,0
449,23.27142697135726,0
450,23.32898616213367,0
451,24.493154519685945,0
452,20.79670511119133,0
453,21.361776163336327,0
454,20.340201620312204,0
455,19.137483166753118,0
456,18.73386334347961,0
457,18.44163419875192,0
458,19.422948210742504,0
459,17.89268226255603,0
460,16.96201488749355,0
461,17.567484549605492,0
462,16.745235586665704,0
463,15.809904454364343,0
464,16.054158824338888,0
465,14.55225135210314,0
466,15.79775221050376,0
467,15.509700641383535,0
468,14.587695724884224,0
469,13.823299525627633,0
470,16.690435228797163,0
471,15.474803350862917,0
472,18.721137971457598,0
473,15.379824228010655,0
474,17.317309109246736,0
475,16.521973693630528,0
476,17.75366805322112,0
477,18.919974050320114,0
478,17.906596963046148,0
479,19.24727857403807,0
480,20.160941593397585,0
481,20.766111064627328,0
482,21.890546254212516,0
483,22.938980331522583,0
484,23.333628338854936,0
485,23.306819701111895,0
486,23.188160958504508,0
487,22.837083119075952,0
488,23.594628559873186,0
489,24.090848875388595,0
490,25.512343194750375,0
491,24.59361412816142,0
492,23.757661233075343,0
493,25.583571459643576,0
494,24.026378434139684,0
495,23.853569058664686,0
496,24.10385560753262,0
497,24.439944547586236,0
498,21.122350403864964,0
