t,y,is_changepoint
0,19.34820884738831,0
1,20.47791366877448,0
2,22.9578192169038,0
3,22.572564911657704,0
4,20.858602705415354,0
5,23.03860388087167,0
6,22.912070164944346,0
7,24.1153982247082,0
8,22.721939234735803,0
9,24.861169539433284,0
10,25.065010050182796,0
11,26.532850338300513,0
12,25.316645016471902,0
13,25.467770968566693,0
14,23.33651244648111,0
15,26.87212678728046,0
16,22.414481460963895,0
17,25.06856855727866,0
18,23.20562983205889,0
19,22.163160627115808,0
20,21.843714989070968,0
21,21.241402481166794,0
22,21.674284317761597,0
23,20.54257226582221,0
24,21.482571163033857,0
25,17.51776501545439,0
26,18.702823809821545,0
27,17.194527049852958,0
28,18.27587184745806,0
29,14.838132812771331,0
30,16.120771743967786,0
31,16.24340622587993,0
32,14.185604397081455,0
33,16.365817920301755,0
34,15.349084297673055,0
35,16.049632463838034,0
36,15.959184858674512,0
37,14.06292112675627,0
38,14.37257511066512,0
39,15.177269851671664,0
40,16.41783270704094,0
41,16.884200589519363,0
42,15.754781223358577,0
43,16.348995669701065,0
44,16.70217708483347,0
45,17.502344609017207,0
46,18.467981396922667,0
47,19.21555399120948,0
48,22.05811446849771,0
49,20.14622730131383,0
50,21.005370858483385,0
51,22.371994890919474,0
52,21.546925934430075,0
53,22.67517999592119,0
54,23.54885238709375,0
55,24.74091264847344,0
56,23.014112160175433,0
57,25.990867119843454,0
58,24.477171765543737,0
59,25.126640727972678,0
60,25.84708830393451,0
61,25.618017228596077,0
62,25.88886101762084,0
63,24.79259547898831,0
64,24.31051366554769,0
65,24.283245240735777,0
66,22.53981851574615,0
67,24.257994514027803,0
68,21.724613751358973,0
69,20.653173281942863,0
70,23.350504006451132,0
71,20.5161860215874,0
72,18.820875127670057,0
73,21.19963875901268,0
74,18.376192150062302,0
75,19.148658625960113,0
76,16.670511276652526,0
77,16.707412833701767,0
78,14.775936740590907,0
79,14.124293939708554,0
80,14.693438393015072,0
81,15.30256331891247,0
82,15.968356578740703,0
83,17.46899619435177,0
84,13.96813700490539,0
85,16.05181599289978,0
86,14.566029910068758,0
87,15.228073031340712,0
88,14.188681362780565,0
89,14.554247561673401,0
90,15.686005491266753,0
91,15.763082232655774,0
92,17.4964456093235,0
93,17.384068374376024,0
94,19.956601848235284,0
95,19.50038875018124,0
96,20.165238189257213,0
97,21.790066159793085,0
98,21.81220749454929,0
99,21.87608417973938,0
100,22.4092766383326,0
101,22.922858507841934,0
102,24.612255861987983,0
103,24.749852318142874,0
104,24.69604497682837,0
105,25.41822698963871,0
106,24.285095832589988,0
107,25.46824711153672,0
108,23.58766633702966,0
109,26.30449485912495,0
110,24.91967739031024,0
111,24.802790663327873,0
112,24.929510864717656,0
113,23.957057127095172,0
114,23.28142602101678,0
115,24.233591767125006,0
116,22.615750670709893,0
117,20.997545488864752,0
118,21.733654141291808,0
119,18.947510518912768,0
120,21.655542437235674,0
121,19.176237926699265,0
122,18.751788627933898,0
123,20.344353296731402,0
124,19.65174107911565,0
125,17.071999534923748,0
126,17.089332444646157,0
127,17.1234131638492,0
128,17.351893987549346,0
129,15.249509438013932,0
130,15.305631082480248,0
131,16.267409915412536,0
132,15.26955030257702,0
133,15.797275550419162,0
134,15.780230394506798,0
135,14.245690389152081,0
136,14.810931969258759,0
137,13.391894454380804,0
138,16.2043453898505,0
139,18.295030283287144,0
140,16.390793256320926,0
141,19.320386411593045,0
142,19.705450947461078,0
143,19.292526852260014,0
144,19.992388356235452,0
145,20.735464101959774,0
146,20.433008311733555,0
147,21.631086757193987,0
148,22.45343569342076,0
149,23.655745090683094,0
150,24.32734675155043,0
151,23.224028649968982,0
152,25.15584016000562,0
153,23.841527122057556,0
154,24.660712598467892,0
155,25.32672966253965,0
156,24.977346602959926,0
157,24.83026347642729,0
158,25.09907038932916,0
159,24.066598614101785,0
160,23.677460874766265,0
161,23.762652593664885,0
162,24.496805118328812,0
163,22.94213906468413,0
164,24.404521332881256,0
165,22.127670433576085,0
166,18.319696607372055,0
167,20.213077264342733,0
168,21.66503410737444,0
169,19.353714873884176,0
170,18.2680710981183,0
171,17.2129230991764,0
172,18.823797828239513,0
173,17.95901738194231,0
174,17.136500943317447,0
175,16.461335238884818,0
176,17.11077923409126,0
177,16.201804039841466,0
178,13.94057046532938,0
179,15.811219233048517,0
180,15.16962633511705,0
181,14.932455899423276,0
182,15.93375899681017,0
183,15.408988842593315,0
184,12.736318127080063,0
185,17.590621418531857,0
186,17.502186095472904,0
187,16.833603634088583,0
188,17.127603370969158,0
189,18.313231265076197,0
190,17.421510947728702,0
191,19.65377470253982,0
192,19.769802939221346,0
193,20.29968011873813,0
194,20.37097666966376,0
195,21.234780961170994,0
196,23.606296434958054,0
197,24.37882817787197,0
198,24.038371976823782,0
